Index	Most often style	Spectral Clustering	Aglomerative Clustering	K-means
11791	32	3	1	4
11792	44	3	4	2
11793	57	0	0	0
11794	49	3	4	2
11795	53	6	2	6
11796	54	6	2	6
11797	63	3	1	4
11798	38	3	3	5
11799	56	4	0	1
11800	50	6	2	6
11801	68	3	1	2
11802	76	0	0	0
11803	54	3	4	2
11804	56	3	1	5
11805	81	0	0	0
11806	45	3	3	5
11807	53	0	0	0
11808	47	3	4	2
11809	56	4	0	1
11810	53	3	3	5
11811	60	0	0	0
11812	68	3	1	4
11813	56	6	2	6
11814	51	3	1	4
11815	81	4	0	0
11816	67	4	0	1
11817	51	6	2	6
11818	46	3	1	4
11819	66	3	1	4
11820	81	0	1	0
11821	49	6	2	6
11822	42	3	1	4
11823	63	6	2	6
11824	56	5	5	1
11825	53	6	2	6
11826	81	0	1	0
11827	39	3	4	2
11828	47	6	2	6
11829	53	6	2	6
11830	51	3	4	4
11831	45	6	2	6
11832	48	3	4	2
11833	64	3	3	5
11834	81	0	0	0
11835	50	5	5	1
11836	60	3	1	4
11837	54	3	1	4
11838	67	3	3	5
11839	57	3	4	2
11840	60	3	3	5
11841	81	0	0	0
11842	39	3	3	5
11843	45	3	1	4
11844	67	5	5	1
11845	50	3	3	5
11846	50	3	1	4
11847	84	0	1	4
11848	55	3	1	4
11849	57	3	4	2
11850	56	3	1	4
11851	38	3	1	4
11852	46	3	1	4
11853	47	3	3	5
11854	52	3	3	5
11855	32	3	3	5
11856	52	3	3	5
11857	47	3	4	2
11858	53	6	2	6
11859	47	3	3	5
11860	47	3	3	5
11861	50	6	2	6
11862	48	0	0	0
11863	47	3	3	5
11864	56	6	2	1
11865	81	0	0	0
11866	81	0	0	0
11867	53	6	2	6
11868	53	6	2	6
11869	62	3	4	2
11870	59	4	0	1
11871	59	3	1	4
11872	81	1	6	3
11873	71	0	1	3
11874	51	3	1	4
11875	54	6	2	6
11876	63	4	0	1
11877	64	3	3	5
11878	57	0	0	0
11879	53	6	2	6
11880	50	3	3	5
11881	56	6	2	6
11882	68	0	1	0
11883	49	3	4	4
11884	56	6	2	1
11885	50	3	4	4
11886	40	5	5	1
11887	47	3	3	5
11888	49	5	5	1
11889	53	3	3	2
11890	42	3	3	5
11891	51	3	3	5
11892	53	6	2	6
11893	47	5	5	1
11894	50	0	0	0
11895	72	0	6	3
11896	60	3	4	2
11897	81	0	1	0
11898	49	6	2	6
11899	37	3	3	5
11900	81	0	0	0
11901	39	6	2	6
11902	60	3	3	2
11903	47	3	3	2
11904	62	3	3	5
11905	81	0	0	0
11906	81	0	0	0
11907	56	3	3	5
11908	38	3	1	4
11909	72	3	1	2
11910	81	0	0	0
11911	30	3	3	5
11912	32	3	3	5
11913	76	0	1	4
11914	69	0	1	4
11915	46	3	1	4
11916	12	0	1	4
11917	46	3	3	5
11918	48	3	4	2
11919	53	3	3	5
11920	50	6	2	6
11921	81	0	0	0
11922	81	0	0	0
11923	49	3	3	2
11924	48	3	3	5
11925	81	4	0	1
11926	57	3	4	2
11927	72	3	4	2
11928	47	3	3	5
11929	81	0	1	0
11930	51	0	1	0
11931	56	0	0	0
11932	81	0	1	4
11933	56	6	2	6
11934	52	3	3	5
11935	51	3	1	2
11936	81	4	0	0
11937	47	6	2	6
11938	63	4	0	0
11939	38	3	3	5
11940	50	6	2	6
11941	56	3	3	5
11942	67	0	1	0
11943	56	4	0	1
11944	47	6	2	6
11945	79	0	6	3
11946	47	3	3	5
11947	72	3	4	2
11948	46	3	3	5
11949	50	0	1	4
11950	51	3	3	5
11951	67	3	4	2
11952	50	6	2	6
11953	71	3	4	2
11954	81	4	0	0
11955	56	3	3	5
11956	47	6	2	6
11957	81	4	0	0
11958	47	3	3	5
11959	56	0	0	0
11960	81	0	6	3
11961	39	3	3	5
11962	56	4	0	1
11963	49	6	2	6
11964	49	3	4	2
11965	62	3	1	4
11966	47	3	3	5
11967	49	3	4	2
11968	53	5	5	1
11969	50	5	5	1
11970	57	4	0	0
11971	81	0	6	3
11972	48	6	2	1
11973	16	3	4	2
11974	57	3	3	5
11975	45	3	4	2
11976	38	3	1	4
11977	64	3	3	2
11978	44	3	3	5
11979	47	6	2	6
11980	53	3	3	5
11981	45	3	4	2
11982	46	3	3	5
11983	48	5	5	1
11984	76	4	0	1
11985	56	5	5	1
11986	49	3	1	4
11987	53	6	2	6
11988	70	3	1	4
11989	47	3	3	5
11990	81	4	0	0
11991	53	3	4	2
11992	42	6	2	1
11993	81	0	0	0
11994	54	0	1	4
11995	81	0	0	0
11996	60	0	1	0
11997	53	3	4	2
11998	45	6	2	6
11999	29	3	1	4
12000	46	0	1	4
12001	71	3	1	4
12002	40	0	1	4
12003	56	6	2	6
12004	50	6	2	6
12005	81	0	1	0
12006	63	3	1	5
12007	62	4	0	1
12008	58	3	3	5
12009	45	3	3	5
12010	83	0	1	2
12011	53	3	3	5
12012	51	3	3	5
12013	53	6	2	6
12014	52	6	2	6
12015	81	3	1	2
12016	68	3	1	4
12017	42	3	1	4
12018	63	3	4	2
12019	30	3	4	2
12020	51	6	2	6
12021	49	6	2	6
12022	49	5	5	1
12023	56	4	0	1
12024	49	3	3	5
12025	20	3	4	2
12026	72	3	4	2
12027	52	6	2	6
12028	56	6	2	1
12029	50	6	2	6
12030	56	5	5	1
12031	62	0	1	4
12032	51	6	2	6
12033	52	3	3	5
12034	68	0	1	4
12035	64	3	4	2
12036	59	3	3	5
12037	75	3	4	2
12038	47	3	3	5
12039	63	3	4	2
12040	81	4	0	0
12041	56	0	1	4
12042	22	3	1	4
12043	58	5	5	1
12044	49	3	4	2
12045	38	3	3	5
12046	56	0	1	4
12047	50	3	4	2
12048	76	0	1	3
12049	47	3	3	5
12050	67	3	4	2
12051	81	0	0	3
12052	56	3	3	5
12053	81	0	6	3
12054	49	6	2	6
12055	81	0	6	3
12056	53	6	2	6
12057	56	4	0	1
12058	80	0	1	4
12059	47	6	2	6
12060	46	3	4	2
12061	65	0	1	0
12062	79	0	0	0
12063	51	3	4	2
12064	47	3	4	2
12065	50	6	2	6
12066	18	0	1	4
12067	72	3	3	5
12068	53	3	4	2
12069	56	5	5	1
12070	61	3	4	2
12071	51	6	2	6
12072	47	3	4	2
12073	81	0	1	4
12074	49	3	4	2
12075	56	2	6	3
12076	50	4	0	1
12077	67	0	1	4
12078	56	3	3	5
12079	53	6	2	1
12080	81	0	0	0
12081	76	4	0	0
12082	48	3	4	4
12083	67	0	0	0
12084	42	0	1	4
12085	36	3	1	4
12086	58	3	1	4
12087	57	4	2	1
12088	60	3	1	4
12089	49	5	5	1
12090	53	6	2	6
12091	77	3	1	4
12092	45	3	3	5
12093	37	3	1	4
12094	32	3	3	5
12095	56	6	2	6
12096	46	3	3	5
12097	52	6	2	6
12098	50	3	3	5
12099	46	3	3	5
12100	56	3	3	5
12101	49	3	3	5
12102	56	6	2	6
12103	72	3	4	2
12104	54	6	2	6
12105	50	6	2	6
12106	81	0	0	0
12107	74	0	1	4
12108	53	6	2	1
12109	57	6	2	1
12110	19	3	3	5
12111	81	4	0	0
12112	81	0	0	0
12113	53	3	1	5
12114	32	3	3	5
12115	81	0	0	0
12116	49	6	2	6
12117	72	3	4	2
12118	57	4	2	1
12119	56	6	2	6
12120	26	3	3	5
12121	51	6	2	6
12122	78	0	0	0
12123	78	0	1	4
12124	51	6	2	6
12125	58	0	0	0
12126	42	3	1	4
12127	81	0	0	0
12128	36	3	1	4
12129	47	6	2	6
12130	47	5	5	1
12131	56	0	1	4
12132	51	5	5	1
12133	62	3	4	2
12134	58	4	0	1
12135	50	3	1	4
12136	47	3	3	5
12137	54	3	4	2
12138	81	0	6	3
12139	49	6	2	6
12140	81	0	0	0
12141	52	6	2	6
12142	16	0	1	0
12143	57	3	3	5
12144	68	3	3	5
12145	56	4	0	1
12146	56	3	3	5
12147	49	0	0	0
12148	66	3	4	2
12149	49	6	2	6
12150	84	0	1	4
12151	81	0	1	0
12152	47	3	3	5
12153	54	3	3	5
12154	81	0	1	0
12155	60	0	0	0
12156	57	3	1	4
12157	72	3	4	2
12158	72	3	4	2
12159	53	3	4	2
12160	72	0	1	4
12161	38	3	3	5
12162	42	3	1	4
12163	53	3	1	4
12164	53	3	4	2
12165	45	3	1	4
12166	43	3	3	5
12167	81	0	6	3
12168	47	3	3	5
12169	42	3	4	2
12170	53	3	4	2
12171	66	4	0	1
12172	54	6	2	6
12173	57	5	5	1
12174	47	0	6	3
12175	26	3	3	5
12176	51	3	3	5
12177	71	5	5	1
12178	63	3	1	4
12179	49	3	3	5
12180	69	0	1	0
12181	34	3	4	4
12182	44	3	3	5
12183	50	0	0	0
12184	51	6	2	6
12185	42	3	3	5
12186	56	4	0	1
12187	81	0	0	0
12188	33	3	4	2
12189	49	3	4	2
12190	56	6	2	6
12191	47	3	4	2
12192	46	3	3	5
12193	56	3	4	2
12194	53	6	2	6
12195	32	3	3	5
12196	47	6	2	6
12197	41	3	3	5
12198	53	5	5	1
12199	81	0	0	0
12200	53	6	2	6
12201	20	3	1	4
12202	69	0	0	3
12203	64	0	1	3
12204	56	3	1	5
12205	81	0	6	3
12206	38	3	3	5
12207	53	3	3	5
12208	49	6	2	6
12209	72	3	3	5
12210	70	0	1	0
12211	70	3	1	2
12212	67	0	0	0
12213	48	6	2	6
12214	47	6	2	6
12215	56	6	2	6
12216	81	0	0	0
12217	51	5	5	1
12218	81	0	0	0
12219	47	0	1	4
12220	25	3	1	4
12221	44	3	3	5
12222	46	3	3	5
12223	42	3	4	2
12224	68	3	4	2
12225	56	3	4	2
12226	53	6	2	6
12227	51	3	1	4
12228	57	0	0	0
12229	53	6	2	6
12230	62	3	4	2
12231	81	0	0	0
12232	47	6	2	6
12233	64	3	1	2
12234	57	5	5	1
12235	53	3	4	2
12236	47	6	2	6
12237	50	6	2	6
12238	53	3	1	4
12239	56	0	1	0
12240	63	3	4	2
12241	49	6	2	6
12242	53	6	2	6
12243	54	6	2	1
12244	51	6	2	6
12245	64	4	2	1
12246	82	3	4	4
12247	57	6	2	6
12248	47	6	2	6
12249	49	6	2	6
12250	49	0	0	0
12251	47	6	2	6
12252	51	3	4	5
12253	22	3	4	2
12254	54	3	3	5
12255	56	3	4	2
12256	56	3	1	5
12257	37	3	3	5
12258	47	5	5	1
12259	56	3	1	5
12260	18	3	3	5
12261	45	3	1	4
12262	45	0	0	0
12263	60	0	0	0
12264	56	3	3	5
12265	61	5	5	1
12266	46	0	1	4
12267	50	0	0	0
12268	47	3	4	2
12269	47	6	2	6
12270	50	3	1	5
12271	69	0	0	0
12272	48	6	2	1
12273	38	0	1	0
12274	47	3	3	5
12275	81	4	0	0
12276	56	6	2	1
12277	49	6	2	6
12278	58	0	1	0
12279	65	0	0	0
12280	76	4	0	1
12281	74	3	1	4
12282	32	3	3	5
12283	47	6	2	6
12284	81	0	0	0
12285	74	3	1	2
12286	51	6	2	6
12287	47	3	4	4
12288	47	3	1	4
12289	54	0	0	0
12290	56	4	0	1
12291	69	3	1	5
12292	81	0	0	0
12293	51	6	2	6
12294	49	6	2	6
12295	58	3	1	4
12296	39	3	3	5
12297	44	3	3	5
12298	68	0	1	0
12299	51	6	2	6
12300	37	3	3	2
12301	81	0	0	0
12302	81	0	0	0
12303	40	0	1	4
12304	51	6	2	6
12305	20	3	3	5
12306	56	0	1	0
12307	43	3	1	5
12308	51	3	3	5
12309	54	6	2	6
12310	81	0	0	0
12311	81	0	6	3
12312	47	3	4	4
12313	53	6	2	1
12314	56	3	3	5
12315	81	0	0	0
12316	81	4	0	0
12317	43	0	1	4
12318	81	0	6	3
12319	47	6	2	6
12320	25	0	1	4
12321	51	3	3	5
12322	42	6	2	1
12323	58	3	1	4
12324	40	0	1	4
12325	43	3	3	5
12326	36	3	1	4
12327	53	6	2	6
12328	47	6	2	6
12329	59	0	0	0
12330	58	3	4	4
12331	67	0	0	0
12332	46	0	1	4
12333	56	3	1	4
12334	56	5	5	1
12335	68	0	1	0
12336	47	3	4	2
12337	38	3	3	5
12338	67	5	5	1
12339	49	0	1	4
12340	52	3	3	5
12341	81	4	0	0
12342	56	0	0	0
12343	80	0	1	0
12344	39	3	4	2
12345	16	0	1	4
12346	47	3	1	4
12347	49	3	3	5
12348	42	3	3	5
12349	68	3	1	4
12350	47	3	4	2
12351	80	0	1	4
12352	56	3	3	5
12353	60	0	1	4
12354	46	3	3	5
12355	30	3	1	4
12356	62	3	1	4
12357	41	5	5	1
12358	13	0	1	4
12359	47	6	2	6
12360	64	3	1	5
12361	79	0	6	3
12362	56	6	2	6
12363	34	3	3	5
12364	30	3	3	5
12365	53	3	3	5
12366	51	4	2	1
12367	57	0	0	0
12368	53	3	4	2
12369	66	0	1	2
12370	56	3	1	5
12371	78	3	3	2
12372	81	0	0	0
12373	56	0	0	0
12374	47	3	3	5
12375	47	6	2	6
12376	58	3	4	2
12377	56	3	1	5
12378	32	3	4	2
12379	44	3	3	5
12380	45	0	6	3
12381	81	4	0	1
12382	53	3	3	5
12383	48	3	1	4
12384	51	6	2	6
12385	56	6	2	1
12386	53	6	2	6
12387	72	3	4	2
12388	39	0	0	0
12389	50	0	1	4
12390	62	3	4	2
12391	54	3	3	5
12392	57	3	4	2
12393	53	5	5	1
12394	50	6	2	6
12395	55	4	0	0
12396	81	0	0	0
12397	49	3	4	2
12398	42	3	4	2
12399	81	0	0	0
12400	81	0	0	3
12401	53	5	5	1
12402	56	3	3	5
12403	47	6	2	6
12404	57	5	5	1
12405	47	6	2	1
12406	81	0	0	0
12407	57	3	4	2
12408	38	3	3	5
12409	39	3	3	5
12410	72	3	4	2
12411	30	3	3	5
12412	32	3	3	5
12413	67	3	3	5
12414	47	3	3	5
12415	81	4	0	0
12416	81	0	0	0
12417	69	0	1	3
12418	81	0	6	3
12419	76	4	0	0
12420	43	3	4	2
12421	81	0	1	4
12422	60	5	5	1
12423	74	0	0	0
12424	49	3	3	5
12425	54	6	2	6
12426	72	3	1	2
12427	38	3	4	2
12428	72	3	4	2
12429	25	3	1	4
12430	56	3	3	5
12431	49	0	1	0
12432	53	0	0	0
12433	55	6	2	6
12434	57	3	3	5
12435	47	3	4	2
12436	56	6	2	6
12437	54	3	4	2
12438	50	0	0	0
12439	42	3	3	5
12440	70	3	1	5
12441	75	3	4	2
12442	47	6	2	6
12443	56	6	2	6
12444	53	3	1	2
12445	81	0	1	0
12446	58	0	1	0
12447	20	3	3	5
12448	47	6	2	6
12449	51	3	3	5
12450	46	3	3	5
12451	38	3	3	5
12452	58	3	1	4
12453	56	6	2	6
12454	49	3	3	5
12455	72	3	4	2
12456	53	4	0	1
12457	27	3	4	2
12458	56	3	3	5
12459	47	6	2	6
12460	49	5	5	1
12461	61	3	3	5
12462	51	6	2	6
12463	49	5	5	1
12464	22	3	1	4
12465	81	0	0	0
12466	81	0	0	0
12467	51	6	2	6
12468	58	5	5	1
12469	56	3	3	5
12470	56	3	3	5
12471	77	0	1	0
12472	49	3	1	4
12473	60	4	0	0
12474	32	3	3	5
12475	47	6	2	6
12476	59	3	1	4
12477	72	3	4	2
12478	47	3	3	5
12479	81	0	0	0
12480	50	6	2	6
12481	81	4	0	0
12482	46	3	3	5
12483	53	3	4	2
12484	72	3	4	2
12485	57	6	2	1
12486	73	0	0	0
12487	81	0	0	0
12488	58	0	0	0
12489	47	3	3	5
12490	72	0	0	0
12491	50	6	2	6
12492	81	0	0	0
12493	49	5	5	1
12494	79	3	4	2
12495	42	3	4	2
12496	51	3	3	5
12497	50	3	4	2
12498	38	3	3	5
12499	53	3	3	5
12500	34	3	1	4
12501	67	0	1	0
12502	56	3	1	4
12503	81	4	0	0
12504	53	5	5	1
12505	47	3	3	5
12506	50	6	2	6
12507	56	3	4	2
12508	76	0	1	4
12509	47	3	4	4
12510	51	6	2	6
12511	45	0	1	4
12512	54	4	0	1
12513	45	0	1	0
12514	70	3	1	2
12515	55	3	1	4
12516	62	3	3	5
12517	49	5	5	1
12518	50	6	2	6
12519	55	3	1	4
12520	56	6	2	6
12521	81	0	0	0
12522	47	5	5	1
12523	40	0	1	4
12524	63	4	0	1
12525	81	0	0	0
12526	69	5	5	1
12527	80	0	1	0
12528	36	3	1	4
12529	49	6	2	6
12530	49	5	5	1
12531	72	3	4	2
12532	67	3	1	5
12533	57	6	2	6
12534	76	0	1	3
12535	52	3	3	5
12536	26	3	1	4
12537	67	3	1	5
12538	48	3	4	2
12539	81	0	0	0
12540	74	0	1	0
12541	49	4	0	1
12542	81	0	0	0
12543	49	6	2	6
12544	43	3	3	5
12545	50	3	1	4
12546	47	3	3	5
12547	56	3	3	5
12548	81	0	1	0
12549	32	3	3	5
12550	81	0	0	0
12551	47	3	3	5
12552	81	0	0	0
12553	47	3	4	2
12554	51	6	2	6
12555	47	6	2	6
12556	53	0	1	2
12557	80	3	4	2
12558	81	0	0	0
12559	81	4	0	0
12560	76	0	0	0
12561	56	3	4	2
12562	45	5	5	1
12563	77	0	6	3
12564	71	3	4	2
12565	66	0	0	0
12566	47	6	2	6
12567	47	6	2	6
12568	48	3	3	5
12569	57	4	0	1
12570	47	6	2	6
12571	81	4	0	1
12572	53	3	3	5
12573	44	3	3	5
12574	53	0	1	4
12575	72	5	5	1
12576	32	3	3	5
12577	51	0	1	0
12578	32	3	3	5
12579	49	0	1	0
12580	49	3	4	2
12581	70	3	3	5
12582	21	3	1	4
12583	71	4	0	0
12584	53	3	1	4
12585	53	6	2	6
12586	20	0	1	4
12587	81	0	0	0
12588	81	0	0	0
12589	47	3	3	5
12590	45	0	1	4
12591	47	3	4	2
12592	47	3	3	5
12593	48	3	3	5
12594	56	3	3	5
12595	70	0	1	0
12596	56	3	3	5
12597	30	3	4	2
12598	56	3	3	5
12599	57	0	0	0
12600	52	3	4	2
12601	51	6	2	6
12602	56	5	5	1
12603	81	1	6	3
12604	51	3	3	5
12605	56	3	3	5
12606	79	0	1	4
12607	30	3	3	5
12608	53	5	5	1
12609	53	6	2	6
12610	32	3	3	5
12611	49	3	1	4
12612	71	0	1	4
12613	53	3	4	2
12614	55	6	2	1
12615	54	3	4	2
12616	80	0	1	0
12617	32	6	2	6
12618	51	3	3	5
12619	49	6	2	6
12620	49	5	5	1
12621	81	0	0	0
12622	58	3	1	4
12623	41	0	1	4
12624	54	6	2	6
12625	56	3	4	2
12626	50	6	2	6
12627	67	3	3	5
12628	18	3	3	5
12629	51	3	3	5
12630	61	4	0	1
12631	54	5	5	1
12632	81	0	0	0
12633	84	0	1	0
12634	53	6	2	6
12635	52	3	3	5
12636	58	3	3	5
12637	49	6	2	1
12638	42	0	0	0
12639	67	4	0	1
12640	53	6	2	6
12641	66	3	3	5
12642	56	3	3	5
12643	49	5	5	1
12644	56	3	3	5
12645	53	3	3	5
12646	81	0	6	3
12647	34	3	1	5
12648	36	3	3	5
12649	49	6	2	6
12650	60	3	4	2
12651	81	0	0	0
12652	5	0	1	4
12653	37	3	3	5
12654	49	5	5	1
12655	73	4	0	1
12656	45	3	3	5
12657	56	3	3	5
12658	64	4	0	1
12659	56	3	3	5
12660	55	3	3	5
12661	58	3	4	2
12662	47	3	3	5
12663	54	6	2	6
12664	72	3	4	2
12665	46	0	0	0
12666	53	3	3	5
12667	53	6	2	6
12668	56	0	0	0
12669	50	6	2	6
12670	39	3	3	5
12671	56	0	1	4
12672	53	5	5	1
12673	81	0	0	0
12674	60	3	1	4
12675	48	6	2	6
12676	56	3	1	4
12677	40	0	1	4
12678	40	3	1	4
12679	53	3	4	2
12680	37	3	3	5
12681	56	3	4	2
12682	81	0	0	0
12683	44	3	1	4
12684	62	5	5	1
12685	51	6	2	6
12686	56	0	1	4
12687	57	4	2	1
12688	53	3	3	2
12689	47	6	2	6
12690	81	0	1	4
12691	81	4	0	1
12692	38	3	3	5
12693	51	6	2	6
12694	32	3	1	4
12695	52	5	5	1
12696	53	6	2	6
12697	53	6	2	6
12698	79	0	1	0
12699	49	5	5	1
12700	39	3	4	2
12701	81	3	4	2
12702	43	3	3	5
12703	21	0	0	0
12704	49	5	5	1
12705	43	0	1	4
12706	44	3	4	2
12707	57	4	0	1
12708	45	0	1	4
12709	53	6	2	6
12710	53	3	4	2
12711	81	0	0	0
12712	50	3	3	5
12713	51	5	5	1
12714	73	3	1	2
12715	47	3	3	5
12716	50	6	2	6
12717	81	0	1	4
12718	81	0	6	3
12719	47	6	2	6
12720	53	3	4	2
12721	50	5	5	1
12722	46	3	1	4
12723	48	3	3	5
12724	80	4	0	0
12725	33	3	3	5
12726	56	3	1	5
12727	57	0	1	4
12728	49	6	2	6
12729	34	3	3	5
12730	32	3	3	5
12731	47	5	5	1
12732	53	3	4	2
12733	49	6	2	6
12734	38	3	4	2
12735	50	3	1	4
12736	54	5	5	1
12737	81	0	0	0
12738	59	3	3	5
12739	47	6	2	6
12740	47	3	3	5
12741	72	5	5	1
12742	32	3	3	5
12743	44	3	3	5
12744	49	6	2	6
12745	56	3	3	5
12746	47	3	1	5
12747	40	3	4	2
12748	50	3	3	5
12749	37	3	3	5
12750	39	3	3	5
12751	52	6	2	6
12752	55	4	2	1
12753	81	1	6	3
12754	72	3	4	4
12755	56	3	4	2
12756	38	3	1	4
12757	51	6	2	6
12758	81	0	0	0
12759	45	3	3	5
12760	41	3	4	2
12761	81	0	1	0
12762	61	3	3	5
12763	53	6	2	1
12764	54	6	2	6
12765	45	6	2	6
12766	32	3	3	5
12767	53	6	2	6
12768	50	3	4	2
12769	32	3	3	5
12770	50	6	2	6
12771	53	5	5	1
12772	57	3	4	2
12773	56	6	2	1
12774	35	3	3	5
12775	57	4	2	1
12776	51	6	2	6
12777	72	0	1	4
12778	76	4	0	1
12779	40	6	2	6
12780	50	6	2	6
12781	56	4	0	1
12782	71	0	0	0
12783	37	3	3	5
12784	48	3	3	2
12785	45	0	1	4
12786	54	6	2	6
12787	49	5	5	1
12788	60	0	1	0
12789	82	3	4	4
12790	56	3	3	5
12791	53	6	2	6
12792	58	4	0	1
12793	44	3	3	5
12794	53	3	4	2
12795	81	0	1	4
12796	38	3	4	2
12797	57	5	5	1
12798	54	3	4	2
12799	49	3	3	5
12800	56	2	6	3
12801	53	3	3	5
12802	80	0	1	4
12803	63	0	0	0
12804	50	6	2	6
12805	54	3	1	4
12806	71	0	0	0
12807	72	3	4	2
12808	36	3	1	4
12809	47	6	2	6
12810	47	6	2	6
12811	54	0	1	2
12812	53	6	2	6
12813	32	3	3	5
12814	59	3	3	5
12815	50	5	5	1
12816	49	3	1	4
12817	55	3	4	2
12818	76	0	1	3
12819	54	6	2	6
12820	47	6	2	6
12821	56	6	2	6
12822	51	6	2	6
12823	78	0	0	0
12824	47	3	3	2
12825	62	3	4	2
12826	51	6	2	6
12827	56	3	3	5
12828	62	5	5	1
12829	58	3	3	5
12830	81	0	1	0
12831	41	3	3	5
12832	47	6	2	6
12833	51	4	0	1
12834	38	0	1	4
12835	47	5	5	1
12836	32	3	3	5
12837	32	3	4	2
12838	56	6	2	6
12839	47	3	3	5
12840	47	3	1	5
12841	45	3	1	4
12842	47	3	3	5
12843	51	6	2	6
12844	53	6	2	6
12845	44	3	4	2
12846	47	3	3	5
12847	57	0	0	0
12848	45	3	1	4
12849	54	6	2	6
12850	53	6	2	6
12851	32	3	3	5
12852	56	4	0	0
12853	81	0	6	3
12854	51	6	2	6
12855	45	3	1	4
12856	81	4	0	0
12857	45	3	4	4
12858	49	6	2	6
12859	32	3	3	5
12860	44	3	3	5
12861	81	0	0	0
12862	47	6	2	6
12863	84	0	0	0
12864	71	3	4	2
12865	47	6	2	6
12866	47	3	3	5
12867	47	6	2	6
12868	51	0	1	4
12869	53	3	3	5
12870	81	0	0	0
12871	47	6	2	6
12872	47	6	2	6
12873	51	5	5	1
12874	60	3	1	4
12875	47	5	2	6
12876	67	3	3	5
12877	38	0	0	0
12878	48	3	3	5
12879	76	4	0	0
12880	63	0	1	0
12881	37	3	4	2
12882	51	3	1	4
12883	69	0	0	0
12884	58	3	1	2
12885	66	0	0	0
12886	49	6	2	6
12887	47	3	3	5
12888	56	0	0	0
12889	54	6	2	6
12890	81	0	0	0
12891	36	3	3	5
12892	67	0	0	0
12893	48	3	4	2
12894	49	5	5	1
12895	54	5	5	1
12896	52	6	2	1
12897	51	3	4	2
12898	52	3	3	5
12899	47	6	2	6
12900	81	0	0	0
12901	34	3	3	5
12902	56	3	4	2
12903	69	0	0	0
12904	47	3	3	5
12905	50	0	1	0
12906	56	3	1	4
12907	49	3	3	5
12908	81	0	0	0
12909	46	3	3	5
12910	51	6	2	6
12911	51	6	2	6
12912	49	3	4	2
12913	40	0	1	4
12914	81	0	0	0
12915	40	3	3	5
12916	53	6	2	6
12917	50	3	1	4
12918	81	0	1	0
12919	48	3	3	5
12920	53	6	2	6
12921	57	0	0	0
12922	53	3	4	2
12923	44	3	3	5
12924	53	3	4	2
12925	56	6	2	1
12926	47	6	2	6
12927	47	3	1	4
12928	56	3	4	2
12929	28	3	3	5
12930	57	3	4	4
12931	51	6	2	6
12932	81	0	1	0
12933	42	0	1	4
12934	57	3	3	2
12935	81	0	0	0
12936	39	3	3	5
12937	52	3	3	5
12938	48	6	2	6
12939	49	5	5	1
12940	55	0	1	4
12941	49	6	2	6
12942	12	3	3	5
12943	83	3	4	2
12944	72	3	4	2
12945	19	3	4	2
12946	47	5	5	1
12947	53	6	2	6
12948	57	4	0	1
12949	53	3	3	5
12950	56	3	1	4
12951	66	0	0	0
12952	70	0	1	4
12953	47	3	3	5
12954	51	6	2	6
12955	56	6	2	6
12956	81	0	1	4
12957	38	3	1	4
12958	47	6	2	6
12959	76	0	1	4
12960	42	3	1	4
12961	80	0	1	0
12962	39	3	1	4
12963	58	0	1	0
12964	54	0	1	0
12965	35	3	3	5
12966	53	3	4	2
12967	81	0	0	0
12968	76	0	6	3
12969	35	0	1	4
12970	47	6	2	6
12971	45	3	1	4
12972	53	3	4	2
12973	42	3	3	5
12974	44	3	3	5
12975	32	3	3	5
12976	42	3	3	2
12977	51	6	2	6
12978	81	0	1	0
12979	79	0	0	0
12980	56	3	3	5
12981	33	3	3	5
12982	47	3	3	5
12983	81	4	0	0
12984	48	3	1	4
12985	58	3	4	2
12986	56	6	2	1
12987	48	3	3	5
12988	47	0	0	0
12989	81	0	1	0
12990	62	3	4	2
12991	52	0	1	4
12992	81	0	0	0
12993	47	3	3	5
12994	48	3	4	2
12995	81	0	0	0
12996	37	3	3	2
12997	78	0	1	4
12998	49	6	2	1
12999	32	3	3	5
13000	39	3	3	5
13001	62	0	0	0
13002	68	0	1	4
13003	56	3	3	5
13004	47	3	3	5
13005	53	5	5	1
13006	53	3	4	2
13007	61	6	2	1
13008	29	3	1	4
13009	25	3	1	4
13010	81	4	0	0
13011	52	6	2	6
13012	49	6	2	6
13013	46	3	3	5
13014	47	6	2	6
13015	81	0	0	0
13016	51	3	4	2
13017	47	3	1	4
13018	56	3	3	5
13019	61	0	1	4
13020	44	0	1	0
13021	78	0	1	4
13022	72	0	1	2
13023	57	3	3	5
13024	53	3	1	2
13025	66	6	2	6
13026	53	6	2	6
13027	44	3	3	5
13028	51	3	3	5
13029	47	3	3	5
13030	54	3	4	2
13031	56	6	2	6
13032	56	3	3	5
13033	50	3	1	4
13034	55	3	4	2
13035	72	3	4	2
13036	78	0	1	0
13037	53	6	2	6
13038	81	0	0	0
13039	44	3	3	5
13040	51	6	2	6
13041	53	6	2	6
13042	53	6	2	6
13043	51	6	2	6
13044	52	3	1	4
13045	76	4	0	1
13046	56	6	2	6
13047	56	6	2	6
13048	56	3	3	5
13049	50	3	3	5
13050	44	3	3	5
13051	45	0	1	4
13052	50	6	2	6
13053	54	3	3	5
13054	61	3	3	5
13055	47	3	4	2
13056	20	3	4	4
13057	55	0	1	4
13058	51	3	1	4
13059	49	3	1	4
